  -6.4901377e+00   1.3414422e+01   1.1608773e+02
   1.2213267e+01   2.2976530e+01   1.2308074e+02
  -6.7813201e+00   2.3393881e+01   1.1921860e+02
  -9.8913111e+00   2.4001839e+01   1.1947135e+02
  -6.8490867e+00   2.9996655e+01   1.0553522e+02
  -3.7186165e+00   2.9565299e+01   1.2290177e+02
  -3.1771691e+00   2.3596587e+01   1.2011295e+02
   4.5950472e+00   1.9055494e+01   1.3142702e+02
   1.2442369e+00   2.6618369e+01   1.3731928e+02
   9.4788840e+00   2.1869459e+01   1.2116741e+02
  -4.5028054e+00   2.1173485e+01   9.4959501e+01
   1.2420878e+01   2.2909790e+01   1.0683861e+02
  -1.0274770e+01   2.1338227e+01   1.0925149e+02
   1.3979625e+01   2.1709360e+01   1.1301223e+02
   3.1945946e+00   2.7708138e+01   1.1183960e+02
   7.6922308e+00   2.3783912e+01   1.3485407e+02
  -1.3228484e+01   3.5762028e+01   9.2092610e+01
  -5.8734047e+00   3.0828139e+01   1.3036039e+02
   1.8980628e+01   2.0249413e+01   1.2060518e+02
   2.7922124e+01   2.5710670e+01   1.2111475e+02
   5.2805561e+00   2.3811855e+01   1.1918056e+02
   1.4470319e+01   2.9172974e+01   1.1575119e+02
   2.6647860e+01   4.3520276e+01   1.1224053e+02
   2.6973531e+01   4.1047087e+01   7.5828213e+01
  -9.0126715e+00   3.1796777e+01   1.0493923e+02
  -4.7090995e-01   2.6530617e+01   1.1177393e+02
   6.2679466e+00   2.3637978e+01   1.2096938e+02
   2.4864996e+01   3.7820911e+01   1.1024523e+02
  -2.4324900e+00   3.0038927e+01   1.0921855e+02
   8.7212364e+00   3.4008972e+01   1.0002945e+02
   2.4756677e+01   3.0465749e+01   1.0104835e+02
   1.3109893e+01   3.2076170e+01   1.1759089e+02
   1.7364308e+01   3.0719518e+01   9.3928798e+01
   1.0030915e+01   3.2372426e+01   1.2018241e+02
   2.1538711e+01   3.1651741e+01   9.9174722e+01
   2.3343585e+01   3.0044056e+01   1.0184901e+02
   9.5499276e+00   2.7075893e+01   1.0873764e+02
   3.2831444e+01   1.7494070e+01   1.1486325e+02
   2.1168010e+01   2.8443016e+01   1.0572601e+02
   9.3047932e+00   2.5309414e+01   9.9692041e+01
   2.2097723e+01   3.7234136e+01   1.0531086e+02
   1.1113384e+01   2.7291029e+01   1.0703279e+02
   1.5316666e+01   4.5300881e+01   1.1643971e+02
   2.3390300e+01   3.7861846e+01   1.1457184e+02
   7.2272478e+00   3.9677857e+01   9.3789191e+01
   1.4615970e+01   3.5536882e+01   7.8612057e+01
   6.7598474e+00   2.6228877e+01   1.0644849e+02
   1.2019634e+01   3.3759665e+01   1.1572129e+02
   2.8539272e+01   3.1718615e+01   6.8508737e+01
   4.8619627e+00   2.5634458e+01   1.1216787e+02
   1.4499743e+01   3.9427410e+01   1.1305983e+02
   2.0197397e+01   3.3790975e+01   1.0157546e+02
   6.1206106e+00   4.7435598e+01   1.1179656e+02
   2.3874140e+01   4.6737418e+01   1.1051697e+02
   1.4998375e+00   3.3327119e+01   9.3487790e+01
   2.4085756e+01   2.8739777e+01   1.1658136e+02
   2.6748603e+01   3.0615392e+01   1.1597550e+02
   1.0191132e+01   3.8304919e+01   1.0694167e+02
   1.8440984e+01   3.9862455e+01   1.1053776e+02
   2.9637855e+01   3.1724064e+01   1.0310923e+02
   2.1331736e+01   3.1770453e+01   9.3091149e+01
   5.9221631e+00   4.3069519e+01   1.0356523e+02
   2.5306907e+01   3.8694452e+01   1.0677622e+02
   2.8130907e+01   4.3460466e+01   9.5876967e+01
   2.6338423e+01   3.5341830e+01   1.0230491e+02
   3.0438718e+01   2.5222007e+01   9.1093952e+01
   3.0734628e+01   4.1746365e+01   1.0530134e+02
   3.9902913e+01   4.1147544e+01   8.9654641e+01
   1.6811305e+01   3.6272038e+01   1.0554927e+02
   9.8467262e+00   4.5829060e+01   9.5085746e+01
   3.6272881e+01   4.3124392e+01   1.0736204e+02
   2.5231971e+01   4.6647992e+01   9.5326036e+01
   1.6770007e+01   2.4249397e+01   8.1167776e+01
   4.0435598e+01   4.7005880e+01   1.0587708e+02
   2.4643906e+01   4.1175185e+01   8.2063518e+01
   3.9107787e+01   4.4874033e+01   9.9356931e+01
   3.4294245e+01   5.3336115e+01   1.0097383e+02
   4.5447611e+01   3.5482455e+01   8.8828222e+01
   3.5794752e+01   4.1254540e+01   8.3888169e+01
   3.8185156e+01   4.9562206e+01   8.6380498e+01
   2.5891740e+01   5.2799961e+01   8.1182750e+01
   2.6577756e+01   4.6156481e+01   8.8108006e+01
   4.9044964e+01   5.3565715e+01   8.2629434e+01
   2.9843353e+01   5.5904937e+01   6.8952883e+01
   3.5376615e+01   5.3968222e+01   1.0068011e+02
   1.7770775e+01   4.3555936e+01   1.0632142e+02
   4.0351808e+01   5.2402754e+01   8.2942171e+01
   3.3650699e+01   5.4640541e+01   7.9901765e+01
   3.9669952e+01   5.0709036e+01   7.9626389e+01
   3.3291881e+01   5.7836968e+01   1.0965954e+02
   2.5290274e+01   3.6343551e+01   9.9043576e+01
   5.3354200e+01   6.2328772e+01   9.1617648e+01
   3.8711911e+01   5.3996884e+01   8.3428653e+01
   1.6635001e+01   4.5196061e+01   1.0229616e+02
   3.9861897e+01   4.6117252e+01   8.7075875e+01
   3.2324132e+01   5.4463706e+01   9.7206564e+01
   3.8735905e+01   4.5636769e+01   9.1567156e+01
   5.3903603e+01   5.8579639e+01   8.8486924e+01
   3.5109462e+01   4.9981012e+01   7.6606289e+01
   5.6621468e+01   5.4373862e+01   1.1199571e+02
   4.3815541e+01   6.3490898e+01   7.6596725e+01
   2.9591637e+01   4.2930104e+01   6.8236466e+01
   6.0265986e+01   4.5343531e+01   8.4591458e+01
   4.7594823e+01   6.3568789e+01   8.3578709e+01
   4.8339912e+01   5.4336422e+01   7.6024603e+01
   2.7534840e+01   7.6359951e+01   9.3272231e+01
   5.1109636e+01   5.6249013e+01   8.1576619e+01
   4.8776778e+01   5.5303011e+01   9.0622770e+01
   3.4187484e+01   4.6135851e+01   1.0074312e+02
   5.1723751e+01   4.9342463e+01   6.8132944e+01
   4.9352058e+01   4.3236259e+01   8.9989614e+01
   4.9524458e+01   4.6566983e+01   1.0162764e+02
   5.1619217e+01   6.6161474e+01   8.8010585e+01
   3.8279806e+01   4.7152753e+01   8.9886722e+01
   3.2714756e+01   5.2417193e+01   8.0588757e+01
   3.8768851e+01   6.9573219e+01   9.0280350e+01
   3.1909753e+01   6.1898162e+01   9.0081376e+01
   4.3071205e+01   6.2218945e+01   7.7705506e+01
   5.5806147e+01   4.6529200e+01   9.0618260e+01
