1.3540331501082232,1.3873289814473004,1.4135753890694742,1.4367982594214075,1.4590986531687742,1.4821356406616981,1.5079821692812956,1.5407468400162125,2031.4107590781282
1.3751673439192784,1.4088591834865958,1.4354241863928665,1.458933521823128,1.4815120352753295,1.5048379860418137,1.5310091223960716,1.5641853322411605,2062.7905195293133
1.3961978447783026,1.430283576809366,1.4571656029916604,1.4809600711098194,1.5038154487019932,1.5274290501534658,1.5539232480368634,1.5875088450165264,2094.1083133185143
1.4171054936051055,1.4515826419866333,1.4787798264803036,1.502857829574393,1.5259885571593106,1.5498882279885977,1.576703640527143,1.6106960949493085,2125.3332335643045
1.4378713693755638,1.4727371024925953,1.5002472909126752,1.5246069689038506,1.5480112765305545,1.5721951696620435,1.5993296529103238,1.6337260626396033,2156.434465040231
1.458476798993921,1.4937279348716999,1.5215486871982586,1.5461879208267215,1.5698637857459328,1.594329791517489,1.6217809083029755,1.6565780043154739,2187.381314585725
1.4789033670607254,1.5145363787857018,1.5426649733868052,1.5675813876193603,1.5915265375066447,1.6162722870738275,1.6440373110771729,1.679231463280998,2218.1432413965426
1.4991329255310295,1.5351439469349577,1.5635773848154289,1.5887683524647744,1.6129802688521804,1.6380031378050923,1.6660790578650073,1.7016662811705545,2248.6898871648546
1.5191476032554905,1.5555324348464141,1.5842674441104503,1.6097300896561326,1.634206011562886,1.6595031237458513,1.6878866483771244,1.7238626090013616,2278.991106039229
1.5389298153955744,1.5756839305195358,1.6047169710351958,1.6304481746361204,1.6551851023889144,1.680753333913198,1.7094408960264713,1.7458009180157383,2309.0169943749474
1.5584622727031578,1.5955808239206244,1.6249080921743073,1.6509044938627537,1.6758991930962,1.7017351765360316,1.7307229383481169,1.7674620103043177,2338.737920245291
1.5777279906542938,1.6152058163156093,1.6448232504448193,1.6710812544920353,1.6963302603199735,1.722430389082283,1.7517142472060199,1.7888270292015438,2368.124552684678
1.5967102984267194,1.6345419294312915,1.6644452144242676,1.6909609938678931,1.7164606152164177,1.7428210480748838,1.7723966387778312,1.8098774694450732,2397.1478906347807
1.6153928477107848,1.6535725144352418,1.683757087486329,1.7105265888101755,1.7362729129034569,1.762889578687709,1.792752283309288,1.8305951870911912,2425.7792915650725
1.6337596213437846,1.6722812607248834,1.7027423167349296,1.7297612646919012,1.75575016168214,1.7826187641132363,1.8127637146303037,1.850962409178964,2453.990499739547
1.6517949417581557,1.69065220451685,1.721384701728308,1.7486486042975942,1.7748757320307171,1.8019917546943136,1.832413839425556,1.870961743136567,2481.753674101715
1.6694834792345923,1.7086697372283426,1.7396684029852083,1.767172556455195,1.7936333653642402,1.8209920768131986,1.851685946253123,1.8905761859239718,2509.0414157503715
1.686810259951836,1.726318613642907,1.757577950266092,1.7853174444348174,1.8120071825532327,1.839603641531753,1.8705637143054896,1.9097891329069836,2535.8267949789965
1.7037606738256212,1.7435839598538359,1.7750982506230322,1.803067974108381,1.8299816921958352,1.8578107529775305,1.8890312219080847,1.9285843864584364,2562.0833778521305
1.7203204821300624,1.7604512809791624,1.7922145962127565,1.820409241864952,1.8475417986385607,1.8755981164712536,1.9070729547512781,1.946946164283125,2587.785252292473
1.7364758248955152,1.7769064686430192,1.8089126718680695,1.8373267422774013,1.864672809741621,1.8929508463919869,1.924673813852557,1.9648591074638373,2612.907053652976
1.7522132280777833,1.7929358082188798,1.8251785624236712,1.8538063755167784,1.8813604443855507,1.9098544737770686,1.9418191232463826,1.9823082882265997,2637.4239897486896
1.7675196104942315,1.8085259858309854,1.8409987597931174,1.8698344545114969,1.8975908397165524,1.9262949536545693,1.9584946373998864,1.9992792174239191,2661.3118653236515
1.7823822905231688,1.8236640951109364,1.8563601697943681,1.8853977118491483,1.9133505581287078,1.9422586721067547,1.974686548353281,2.0157578517354615,2684.547105928689
1.7967889925634914,1.8383376437071173,1.8712501187220383,1.9004833064194018,1.9286265939818046,1.9577324530636058,1.99038149258445,2.031730600586205,2707.1067811865473
1.8107278532522735,1.8525345595452578,1.8856563596650577,1.9150788297970285,1.9434063800541403,1.9727035648260918,2.005566557597737,2.0471843327826242,2728.9686274214114
1.8241874274385552,1.8662431968389634,1.8995670785690209,1.9291723123646556,1.9576777937301788,1.9871597263193395,2.020229288237474,2.0621063828679658,2750.1110696304595
1.8371566939121435,1.8794523418496314,1.9129709000429798,1.942752229175318,1.9714291629234204,2.0010891130763655,2.034357692727217,2.076484557198066,2770.5132427757894
1.8496250608867324,1.8921512183955689,1.9258568929109292,1.9558075055553428,1.9846492717352577,2.014480362953397,2.047940248436073,2.090307139739554,2790.1550123756906
1.8615823712370834,1.9043294931106072,1.9382145755085782,1.9683275224484338,1.997327365850976,2.027322581578208,2.060965907373815,2.103562897592587,2809.0169943749474
1.873018907490411,1.9159772804528075,1.9500339207263782,1.9803021215022165,2.0094531576743493,2.0396053475331555,2.073424101416775,2.116241086240518,2827.080574274562
1.8839253965724352,1.9270851474642208,1.9613053608000561,1.9917216098987083,2.0210168312025627,2.051318717274877,2.085304747266745,2.1283314545291088,2844.327925502015
1.8942930143088865,1.9376441182828814,1.9720197918501505,2.0025767649304775,2.0320090466433927,2.0624532297928106,2.0965982511453043,2.1398242493780653,2860.742027003944
1.9041133896834548,1.947645678408466,1.982168578172249,2.012858838324381,2.0424209447767825,2.072999911008837,2.107295513226099,2.15071022022779,2876.3066800438637
1.9133786088534,1.9570817787231867,1.9917435562797565,2.0225595603149404,2.0522441510630096,2.082950277920489,2.1173879318077615,2.1609806232243036,2891.0065241883676
1.922081218924189,1.965944839269658,2.0007370387011822,2.0316711434695267,2.061470779499815,2.0922963424902083,2.1268674072301383,2.1706272251453607,2904.8270524660193
1.930214231484642,1.9742277527875316,2.009141817533952,2.04018628626753,2.070093436230837,2.1010306152832117,2.1357263455365776,2.179642307070738,2917.754625683981
1.9377711259041486,1.981923888010771,2.0169511677568464,2.0480981764357957,2.078105222907739,2.1091461088564682,2.143957661884992,2.1880186677996813,2929.7764858882515
1.944745852393569,1.989027092727461,2.0241588503031234,2.055400494042528,2.085499739808426,2.11663634090135,2.1515547837103743,2.1957496270183996,2940.8807689542255
1.951132834831444,1.9955316966040266,2.0307591148964024,2.062087414351879,2.092271088713646,2.1234953371423497,2.1585116536413476,2.202829028220441,2951.0565162951534
1.956926973357137,2.0014325137757183,2.0367467026513073,2.0681536104413474,2.0984138755442414,2.129717633994283,2.164822732173269,2.2092512413826255,2960.293685676943
1.9621236467324648,2.0067248452051336,2.042116848440804,2.0735942555840454,2.1039232127612,2.1352982809801966,2.1704830001002793,2.2150111653990936,2968.583161128631
