9.442916999999999916e+01,9.020175000000000409e+01,8.955414000000000385e+01,8.996352000000000260e+01,9.278959999999999297e+01,1.040853800000000007e+02,1.229907800000000009e+02,9.858343999999999596e+01,7.810442000000000462e+01,6.194272999999999740e+01,5.614468999999999710e+01,5.093534999999999968e+01,4.373978000000000321e+01,4.019494999999999862e+01,4.331197999999999837e+01,5.637427999999999884e+01,7.254200000000000159e+01,1.030173800000000028e+02,1.162027400000000057e+02,1.076915699999999987e+02,1.046825699999999983e+02,9.556005999999999290e+01,9.194762000000000057e+01,8.124235000000000184e+01,9.724326000000000647e+01,9.759717000000000553e+01,9.756073000000000661e+01,9.878484000000000265e+01,1.071828500000000020e+02,1.325285000000000082e+02,1.570755900000000054e+02,1.187105600000000010e+02,8.023939000000000021e+01,4.674833000000000283e+01,3.425045000000000073e+01,2.673331999999999908e+01,2.858023999999999987e+01,2.590519000000000105e+01,2.288214999999999932e+01,4.637883999999999673e+01,9.413952000000000453e+01,1.356563299999999970e+02,1.511124900000000082e+02,1.395636599999999987e+02,1.333696400000000040e+02,1.300024899999999946e+02,1.125383400000000051e+02,1.039529399999999981e+02,1.002560600000000051e+02,9.570868000000000109e+01,9.459946999999999662e+01,9.496316000000000201e+01,1.125058999999999969e+02,1.258628599999999977e+02,1.461217499999999916e+02,1.159585600000000056e+02,8.431041999999999348e+01,6.031351999999999691e+01,3.716120999999999697e+01,2.229406000000000176e+01,2.667649000000000115e+01,2.509113999999999933e+01,2.547472000000000136e+01,5.664222999999999786e+01,8.899012999999999352e+01,1.331990800000000092e+02,1.421186399999999992e+02,1.374882399999999905e+02,1.330504999999999995e+02,1.310246600000000115e+02,1.256631600000000049e+02,1.139237300000000062e+02,9.688631999999999778e+01,9.334363999999999351e+01,9.339433999999999969e+01,9.185545000000000471e+01,9.156865999999999417e+01,9.669311000000000433e+01,1.003243999999999971e+02,7.513630999999999460e+01,5.418840999999999752e+01,2.756720999999999933e+01,1.061363000000000056e+01,7.443780000000000285e+00,1.295999999999999930e-01,-3.015930000000000000e+00,7.643499999999999739e-01,1.974969000000000108e+01,6.177897999999999712e+01,1.056112700000000046e+02,1.204191900000000004e+02,1.111542400000000015e+02,1.053204599999999971e+02,1.012237499999999955e+02,9.809672000000000480e+01,8.435365000000000180e+01,8.492506000000000199e+01,8.299486000000000274e+01,8.083854999999999791e+01,8.084515000000000384e+01,8.210241999999999507e+01,8.890040000000000475e+01,8.818393000000000370e+01,6.708429999999999893e+01,5.817213000000000278e+01,4.459908000000000072e+01,4.384112999999999971e+01,3.996027000000000129e+01,3.507372000000000156e+01,3.765606999999999971e+01,3.997314000000000078e+01,5.040375000000000227e+01,7.108391000000000304e+01,1.005504300000000057e+02,1.175520300000000020e+02,1.114631899999999973e+02,1.014991700000000066e+02,1.007370700000000028e+02,9.638800000000000523e+01,9.021322999999999581e+01,9.144938000000000500e+01,9.086485000000000412e+01,8.936557000000000528e+01,9.271186000000000149e+01,9.553418000000000632e+01,1.105737500000000040e+02,1.384575700000000040e+02,1.066171199999999999e+02,6.232506000000000057e+01,3.933297999999999917e+01,2.960094000000000136e+01,2.726443000000000083e+01,2.392846000000000117e+01,1.696612000000000009e+01,1.670636999999999972e+01,3.392591999999999786e+01,7.926031000000000404e+01,1.262001000000000062e+02,1.390848699999999951e+02,1.334462699999999984e+02,1.278721299999999985e+02,1.193961000000000041e+02,1.019205099999999931e+02,9.949351000000000056e+01,9.962608000000000175e+01,9.438397000000000503e+01,9.075364999999999327e+01,9.387376000000000431e+01,1.003452699999999993e+02,1.160300699999999949e+02,1.322610999999999990e+02,9.376230999999999938e+01,4.137754000000000332e+01,9.396020000000000039e+00,4.100270000000000081e+00,3.709200000000000053e+00,-1.719199999999999895e-01,-2.159899999999999931e+00,-3.418320000000000025e+00,6.931919999999999860e+00,6.725497000000000014e+01,1.238135199999999969e+02,1.381208799999999997e+02,1.315049999999999955e+02,1.237366399999999942e+02,1.189717600000000033e+02,1.112013699999999972e+02,1.048705800000000039e+02,9.119991000000000270e+01,8.635815999999999804e+01,8.622755999999999688e+01,8.650661999999999807e+01,1.002916799999999995e+02,1.147267899999999941e+02,1.334029500000000041e+02,8.447284000000000503e+01,4.502835999999999927e+01,5.274890000000000079e+00,-4.535370000000000346e+00,-2.502899999999999903e+00,-4.743689999999999962e+00,-5.936939999999999884e+00,-4.188399999999999901e-01,5.056849999999999845e+00,7.032931999999999562e+01,1.159414400000000001e+02,1.258105099999999936e+02,1.219950199999999967e+02,1.185702799999999968e+02,1.142627700000000033e+02,1.086427300000000002e+02,9.315927999999999543e+01,8.488067999999999813e+01,8.444935999999999865e+01,8.260867000000000360e+01,8.497074999999999534e+01,9.730334000000000572e+01,1.071063199999999966e+02,1.190413499999999942e+02,8.496810999999999581e+01,5.279574999999999818e+01,2.791685999999999979e+01,1.012462999999999980e+01,6.095860000000000056e+00,1.355210000000000026e+00,7.975499999999999812e-01,3.533990000000000187e+00,2.917085000000000150e+01,7.508786000000000627e+01,1.170981500000000040e+02,1.236322899999999976e+02,1.163521499999999946e+02,1.047150199999999955e+02,1.023065899999999999e+02,8.654591000000000633e+01,7.754972999999999672e+01,6.510151000000000465e+01,6.417586000000000013e+01,6.400498000000000332e+01,6.400042000000000542e+01,6.838907000000000380e+01,9.318466999999999700e+01,1.025760400000000061e+02,9.374532999999999561e+01,8.329679000000000144e+01,6.171258000000000266e+01,6.155771000000000015e+01,5.960459000000000174e+01,5.839860000000000184e+01,5.567383999999999844e+01,5.555628999999999706e+01,6.052035999999999660e+01,7.921065000000000111e+01,1.010120399999999989e+02,1.028291100000000000e+02,9.762918999999999414e+01,9.420772999999999797e+01,9.042086999999999364e+01,7.877183999999999742e+01,7.070743000000000222e+01,6.054359000000000179e+01,5.691089999999999804e+01,5.705727999999999867e+01,5.679406000000000176e+01,5.941908000000000101e+01,6.128240999999999872e+01,6.077228999999999814e+01,5.438098999999999705e+01,5.005122999999999678e+01,4.282925999999999789e+01,3.609761999999999915e+01,2.794218000000000046e+01,2.723577999999999832e+01,2.109772999999999854e+01,2.518149000000000015e+01,4.203047000000000111e+01,5.217967000000000155e+01,7.848112000000000421e+01,8.876654000000000622e+01,8.218355999999999995e+01,7.274788999999999817e+01,7.055213000000000534e+01,6.069903000000000048e+01,5.938210000000000122e+01,7.598300999999999306e+01,7.026260999999999513e+01,5.968173000000000172e+01,5.925892999999999944e+01,5.976637000000000199e+01,6.578331000000000017e+01,7.335599999999999454e+01,5.034720999999999691e+01,1.535642999999999958e+01,1.554699999999999971e-01,-1.485870000000000024e+00,-4.130489999999999995e+00,-3.794280000000000097e+00,-3.897250000000000103e+00,2.996140000000000025e+00,2.717059000000000069e+01,5.134530999999999779e+01,8.629343000000000075e+01,9.639929999999999666e+01,8.659628999999999621e+01,7.895244999999999891e+01,7.372965000000000657e+01,6.131945999999999941e+01,6.831664000000000669e+01,6.825574000000000296e+01,6.772034999999999627e+01,6.796528000000000702e+01,7.043039000000000271e+01,8.972072000000000003e+01,1.069374700000000047e+02,1.089232599999999991e+02,7.306176000000000670e+01,5.086881000000000341e+01,3.367835000000000178e+01,2.605296999999999841e+01,2.571397999999999939e+01,2.282062000000000168e+01,2.400753999999999877e+01,3.375677000000000305e+01,4.943084999999999951e+01,6.604769000000000290e+01,9.717641000000000417e+01,1.159248999999999938e+02,1.046441200000000009e+02,9.771020000000000039e+01,9.332237999999999545e+01,8.304764000000000124e+01,7.733454999999999302e+01,7.519783999999999935e+01,7.215380999999999290e+01,7.503759999999999764e+01,8.147150000000000603e+01,8.915707000000000448e+01,1.082428900000000027e+02,1.128763399999999990e+02,9.248429000000000144e+01,8.112275999999999954e+01,7.848949000000000353e+01,7.510729999999999507e+01,7.478764999999999930e+01,7.409844999999999970e+01,7.327409000000000106e+01,7.500000000000000000e+01,8.523000000000000398e+01,9.759144999999999470e+01,1.102563399999999945e+02,1.181880699999999962e+02,1.094115900000000039e+02,9.679095999999999833e+01,8.903212000000000614e+01,8.157210999999999501e+01,6.576272000000000162e+01,6.219765000000000299e+01,6.194418000000000291e+01,6.215520999999999674e+01,6.479079000000000121e+01,6.969321999999999662e+01,9.345332999999999402e+01,1.119051099999999934e+02,9.163776000000000010e+01,7.106888999999999612e+01,6.487945000000000562e+01,5.741308999999999685e+01,4.992437999999999931e+01,4.726839999999999975e+01,4.245523000000000025e+01,4.314730000000000132e+01,5.346148999999999774e+01,6.425372000000000128e+01,9.143858000000000175e+01,1.119979500000000030e+02,9.644473000000000695e+01,9.139489000000000374e+01,8.333064000000000249e+01,7.214658000000000015e+01,7.021066999999999325e+01,6.822081000000000017e+01,6.782330000000000325e+01,6.709999999999999432e+01,7.665059999999999718e+01,9.887713999999999714e+01,1.080812499999999972e+02,1.113018100000000032e+02,7.749693000000000609e+01,5.859754000000000218e+01,4.773183000000000220e+01,3.923803999999999803e+01,3.304630999999999830e+01,2.754292999999999836e+01,2.577927000000000035e+01,3.041512000000000171e+01,4.119304999999999950e+01,6.387460999999999700e+01,9.796165999999999485e+01,1.138679699999999997e+02,1.037456799999999930e+02,9.874706000000000472e+01,9.762224999999999397e+01,9.137568000000000268e+01,7.103283000000000413e+01,6.959005000000000507e+01,6.876673999999999864e+01,7.015954000000000690e+01,7.881188000000000216e+01,9.045391999999999655e+01,1.033125500000000017e+02,1.077687600000000003e+02,6.651885000000000048e+01,4.958301000000000158e+01,3.810913000000000039e+01,3.183790000000000120e+01,2.634119000000000099e+01,2.201895000000000024e+01,2.403847999999999985e+01,2.911739999999999995e+01,3.656716000000000122e+01,6.106909999999999883e+01,9.020695999999999515e+01,1.001044399999999968e+02,1.050454799999999977e+02,9.259573000000000320e+01,8.994341000000000008e+01,8.084440999999999633e+01,8.169764999999999588e+01,7.707623999999999853e+01,6.909713999999999601e+01,6.788835000000000264e+01,7.075296000000000163e+01,7.851682999999999879e+01,8.709452000000000282e+01,7.790851000000000681e+01,5.307289000000000101e+01,2.406672000000000011e+01,1.016255999999999915e+01,6.686619999999999564e+00,3.735650000000000137e+00,2.540880000000000027e+00,2.650599999999999845e+00,6.626820000000000377e+00,2.339149000000000100e+01,5.385804999999999865e+01,8.710536999999999352e+01,9.005290999999999713e+01,9.062252999999999759e+01,8.373000000000000398e+01,8.169719000000000619e+01,7.289291000000000054e+01,7.168994999999999607e+01,6.646470999999999663e+01,6.359526999999999930e+01,5.954361999999999711e+01,5.959405999999999892e+01,6.375240999999999758e+01,6.890797000000000594e+01,6.814343999999999824e+01,6.047728000000000037e+01,5.540415999999999741e+01,4.465339999999999776e+01,3.556233999999999895e+01,3.305407000000000295e+01,3.167696000000000112e+01,3.113693999999999917e+01,3.732070000000000221e+01,3.852651999999999788e+01,5.350844000000000023e+01,7.732071999999999434e+01,9.345112000000000307e+01,9.016711999999999705e+01,7.825074999999999648e+01,7.008868999999999971e+01,6.274624000000000024e+01,5.709347000000000349e+01,5.707108000000000203e+01,5.686704000000000292e+01,5.617448000000000263e+01,5.670199999999999818e+01,6.460684000000000538e+01,8.814121000000000095e+01,1.084051699999999983e+02,7.115815999999999519e+01,5.444339999999999691e+01,4.556766999999999967e+01,3.955028000000000077e+01,3.528889000000000209e+01,3.364625000000000199e+01,2.992507000000000161e+01,2.942245000000000132e+01,3.831642000000000081e+01,6.034698999999999813e+01,9.370814000000000021e+01,1.014976999999999947e+02,1.005238200000000006e+02,8.901433000000000106e+01,7.743223999999999307e+01,7.148542999999999381e+01,8.065224999999999511e+01,7.727233999999999980e+01,7.642374999999999829e+01,7.673730999999999369e+01,8.290220999999999663e+01,9.975565000000000282e+01,1.220282700000000062e+02,1.285801999999999907e+02,1.242167699999999968e+02,1.086461199999999963e+02,1.009125599999999991e+02,8.851276000000000010e+01,8.537895000000000323e+01,7.268309000000000708e+01,6.922381000000000029e+01,6.977170999999999879e+01,8.025668000000000291e+01,9.274536999999999409e+01,1.091186600000000055e+02,1.218426099999999934e+02,1.152553900000000056e+02,1.063876300000000015e+02,9.829738999999999294e+01,9.015475000000000705e+01,7.496236000000000388e+01,7.275092999999999677e+01,7.141608999999999696e+01,7.013469999999999516e+01,7.303481999999999630e+01,9.293756000000000483e+01,1.152887800000000027e+02,1.189514900000000068e+02,9.696497999999999706e+01,7.571442000000000405e+01,6.301509000000000071e+01,5.643245999999999896e+01,5.319013000000000346e+01,4.815583999999999776e+01,4.718041999999999803e+01,5.138508999999999816e+01,6.154281999999999897e+01,7.522825000000000273e+01,1.064457600000000070e+02,1.185221800000000059e+02,1.131894000000000062e+02,1.055573799999999949e+02,9.694240999999999531e+01,8.239475000000000193e+01,7.608876999999999668e+01,7.003051999999999566e+01,6.935602000000000089e+01,6.882524999999999693e+01,7.205352000000000601e+01,8.559999999999999432e+01,1.060000000000000000e+02,1.001301799999999957e+02,7.038029000000000224e+01,4.888000000000000256e+01,3.058849999999999980e+01,1.930364000000000146e+01,1.439636999999999922e+01,1.269331000000000031e+01,8.376839999999999620e+00,7.306820000000000093e+00,1.053724000000000061e+01,4.017079999999999984e+01,8.841115999999999531e+01,1.030808899999999966e+02,1.027773399999999953e+02,9.073999999999999488e+01,8.594593000000000416e+01,6.845028999999999542e+01,5.921361000000000274e+01,5.799499999999999744e+01,5.526689999999999969e+01,5.422605000000000075e+01,6.065245000000000175e+01,7.216694999999999993e+01,1.027286500000000018e+02,9.071828999999999610e+01,4.319984999999999786e+01,1.791814000000000107e+01,5.756990000000000052e+00,3.328300000000000147e-01,1.588799999999999935e-01,-7.184999999999999720e-02,-5.694700000000000317e-01,-9.300999999999999546e-02,2.454399999999999915e-01,1.813279999999999959e+01,7.735826000000000136e+01,9.153543999999999414e+01,9.059230999999999767e+01,8.437672999999999490e+01,7.771741000000000099e+01,7.547820000000000107e+01,7.131009000000000242e+01,6.754758999999999958e+01,6.448557999999999879e+01,6.520014000000000465e+01,6.903444000000000358e+01,7.655214999999999748e+01,9.078561999999999443e+01,7.668896999999999764e+01,2.751635999999999882e+01,1.483090000000000019e+00,-2.710259999999999891e+00,-5.514610000000000234e+00,-6.890990000000000393e+00,-8.210789999999999367e+00,-8.444279999999999120e+00,-6.580440000000000289e+00,-4.107999999999999846e-02,1.052832000000000079e+01,7.325952999999999804e+01,8.868807999999999936e+01,8.638639999999999475e+01,8.092879000000000644e+01,7.259649000000000285e+01,6.529385999999999513e+01,6.452533999999999992e+01,6.397981999999999658e+01,6.019413999999999731e+01,5.963855000000000217e+01,6.319794000000000267e+01,7.081950999999999397e+01,8.123281000000000063e+01,6.501581000000000188e+01,2.049709999999999965e+01,1.444999999999999930e-02,-6.637300000000000422e-01,-3.651050000000000129e+00,-4.991369999999999862e+00,-5.839649999999999785e+00,-5.563939999999999664e+00,-3.069010000000000016e+00,-1.020000000000000073e-02,1.191525000000000034e+01,7.274067999999999756e+01,9.115627999999999531e+01,9.024403999999999826e+01,8.154491000000000156e+01,7.674845999999999435e+01,7.314502000000000237e+01,9.292573000000000150e+01,9.246411000000000513e+01,9.237234999999999729e+01,9.264476000000000511e+01,9.785939999999999372e+01,1.132136399999999981e+02,1.456109299999999962e+02,1.226143000000000001e+02,6.269223000000000212e+01,2.291166000000000125e+01,1.253755999999999915e+01,6.395159999999999734e+00,4.055699999999999861e-01,1.790729999999999933e+00,2.162840000000000096e+00,7.894070000000000142e+00,1.633415000000000106e+01,5.799202999999999975e+01,1.049964999999999975e+02,1.292793700000000001e+02,1.213574700000000064e+02,1.082326599999999956e+02,1.025554300000000012e+02,9.810846999999999696e+01,8.492198999999999387e+01,7.962706000000000017e+01,7.964315000000000566e+01,7.951077999999999690e+01,8.214754000000000644e+01,1.039382499999999965e+02,1.378391599999999926e+02,1.127011499999999984e+02,6.137407999999999930e+01,2.472944000000000031e+01,5.574230000000000018e+00,5.142540000000000333e+00,5.701340000000000074e+00,4.139700000000000046e-01,4.378330000000000055e+00,7.335560000000000080e+00,4.119738999999999862e+01,6.205657999999999674e+01,9.914979999999999905e+01,1.174869999999999948e+02,1.113927699999999987e+02,1.027890100000000047e+02,9.581327000000000282e+01,8.030961000000000638e+01,7.225906000000000518e+01,7.108079999999999643e+01,7.122557000000000471e+01,7.130169999999999675e+01,7.734023000000000536e+01,8.976246000000000436e+01,1.129008400000000023e+02,1.097318199999999990e+02,7.524034000000000333e+01,6.592453999999999326e+01,5.159937000000000040e+01,3.827642999999999773e+01,3.144594999999999985e+01,2.998425999999999902e+01,2.702167000000000030e+01,3.027733999999999881e+01,4.729952999999999719e+01,6.784311999999999898e+01,1.034863799999999969e+02,1.175314300000000003e+02,1.185647600000000068e+02,1.044707599999999985e+02,9.323292999999999608e+01,8.297535000000000593e+01,7.791321999999999548e+01,7.845801000000000158e+01,7.548395999999999617e+01,7.501089000000000340e+01,7.864318000000000097e+01,9.991675999999999647e+01,1.112826100000000054e+02,1.048416299999999950e+02,6.536562999999999590e+01,4.542316999999999894e+01,3.293093999999999966e+01,2.103556999999999988e+01,1.618864999999999910e+01,1.126811999999999969e+01,4.424970000000000070e+00,-4.194100000000000050e-01,1.472860000000000058e+00,2.738350000000000151e+01,7.950348999999999933e+01,9.534466000000000463e+01,9.439047999999999661e+01,8.844248000000000332e+01,7.847939999999999827e+01,7.070772999999999797e+01,6.605449000000000126e+01
